order_id,customer_id,product_id,category,price,discount,quantity,payment_method,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_month,order_day_of_week,order_day,order_year
121361,11151,227211,Electronics,83.3,0.05,1,COD,5,North,No,79.13,8.4,1.1,55,Female,12,1,26,2023
121362,16175,221392,Fashion,30.99,0.0,2,Credit Card,6,East,No,61.98,6.89,14.8,42,Male,9,1,12,2023
121363,10092,207317,Grocery,34.83,0.2,1,Credit Card,6,Central,No,27.86,5.49,-3.26,64,Female,7,2,17,2024
121364,12566,211031,Fashion,102.7,0.0,2,Credit Card,5,North,No,205.4,7.76,64.13,69,Male,11,0,27,2023
121365,11281,249363,Fashion,60.76,0.3,1,UPI,5,South,No,42.53,6.64,8.25,64,Female,4,1,29,2025
121366,12900,213963,Home,177.09,0.1,2,COD,4,West,No,318.76,8.54,80.71,29,Female,6,6,22,2025
121367,16021,232003,Grocery,26.94,0.0,1,Debit Card,5,South,No,26.94,3.27,-1.11,45,Female,2,0,19,2024
121368,15339,205508,Toys,50.58,0.15,1,Debit Card,5,North,No,42.99,5.47,11.73,66,Female,12,3,26,2024
121369,12799,237785,Fashion,57.96,0.0,1,Wallet,5,East,Yes,57.96,6.96,13.33,43,Female,12,0,4,2023
121370,13177,208122,Sports,57.96,0.0,1,Credit Card,3,North,No,57.96,5.71,11.68,20,Female,2,5,10,2024
121371,15667,224509,Toys,5.14,0.0,1,PayPal,4,Central,No,5.14,4.22,-2.16,43,Male,9,5,21,2024
121372,14511,244036,Grocery,1.09,0.0,1,Credit Card,6,West,No,1.09,0.64,-0.55,39,Female,7,3,25,2024
121373,12604,225497,Grocery,14.74,0.0,2,Debit Card,5,South,No,29.48,3.94,-1.58,62,Male,2,6,25,2024
121374,13881,214418,Electronics,214.84,0.0,1,PayPal,4,West,No,214.84,9.96,15.82,25,Female,2,2,21,2024
121375,17476,243159,Home,20.93,0.0,1,Credit Card,4,Central,No,20.93,4.83,1.03,64,Male,11,0,18,2024
121376,12413,204062,Sports,42.12,0.15,1,UPI,5,East,No,35.8,6.82,3.92,37,Male,5,2,8,2024
121377,11544,246814,Grocery,9.33,0.0,1,Debit Card,5,North,No,9.33,3.57,-2.82,60,Female,6,3,12,2025
121378,13530,207348,Electronics,547.44,0.3,5,Debit Card,5,West,No,1916.04,12.49,217.43,69,Male,11,1,19,2024
121379,12646,240710,Home,59.77,0.0,2,Credit Card,4,North,No,119.54,7.54,25.93,47,Female,11,2,15,2023
121380,17537,207945,Home,150.59,0.0,4,COD,5,Central,No,602.36,8.14,160.52,33,Female,1,3,9,2025
121381,16474,201493,Home,15.81,0.05,1,PayPal,4,North,No,15.02,4.36,-0.15,58,Male,6,6,29,2025
121382,14784,212699,Home,441.89,0.0,1,Credit Card,6,East,No,441.89,9.7,114.03,43,Male,7,2,3,2024
121383,15761,217981,Home,479.3,0.0,1,Credit Card,5,North,No,479.3,8.92,125.28,29,Female,11,4,29,2024
121384,17874,235196,Grocery,10.89,0.05,4,Credit Card,5,Central,No,41.38,5.86,-2.55,27,Female,3,6,23,2025
121385,12058,211187,Toys,23.08,0.05,5,Debit Card,4,South,No,109.63,6.13,37.72,45,Male,8,6,18,2024
121386,16961,247893,Sports,152.22,0.0,1,Debit Card,6,North,No,152.22,8.01,37.66,46,Male,9,1,24,2024
121387,15626,216696,Home,473.38,0.0,1,Credit Card,6,East,No,473.38,8.25,124.3,50,Female,8,1,19,2025
121388,14514,231583,Grocery,11.36,0.15,2,Credit Card,4,North,No,19.31,4.75,-3.21,47,Female,10,5,14,2023
121389,11145,210634,Electronics,507.58,0.2,1,Wallet,7,West,No,406.06,10.7,38.03,57,Male,8,6,31,2025
121390,10910,228557,Electronics,119.43,0.05,1,COD,5,East,No,113.46,5.01,8.61,62,Female,6,6,23,2024
121391,13306,239454,Grocery,3.2,0.0,1,UPI,5,East,No,3.2,3.23,-2.97,62,Male,3,3,14,2024
121392,15450,200003,Beauty,33.54,0.0,1,Debit Card,3,Central,No,33.54,5.74,9.35,18,Female,2,4,28,2025
121393,11566,239829,Electronics,887.26,0.0,1,Credit Card,6,South,No,887.26,9.2,97.27,67,Other,2,2,21,2024
121394,12395,241845,Grocery,12.04,0.0,5,Debit Card,4,South,No,60.2,6.21,-1.39,26,Male,12,6,3,2023
121395,13005,212380,Grocery,11.07,0.15,1,Credit Card,3,North,No,9.41,5.39,-4.64,22,Male,3,4,15,2024
121396,14507,221602,Grocery,12.15,0.1,1,Credit Card,5,West,No,10.94,4.2,-3.32,41,Male,10,6,27,2024
121397,15343,249343,Fashion,109.06,0.05,2,PayPal,3,Central,No,207.21,8.6,63.92,47,Male,12,0,23,2024
121398,14248,202380,Fashion,84.14,0.0,1,UPI,4,North,No,84.14,8.05,21.4,30,Other,1,2,31,2024
121399,15331,217619,Home,223.01,0.0,1,UPI,6,West,No,223.01,9.43,53.01,44,Male,4,4,26,2024
121400,10091,207762,Beauty,5.76,0.15,1,COD,6,East,No,4.9,1.45,0.76,19,Female,4,3,4,2024
121401,13992,227854,Grocery,19.78,0.0,1,PayPal,4,South,No,19.78,4.51,-2.93,52,Male,6,0,9,2025
121402,10330,245682,Grocery,20.25,0.0,1,Credit Card,4,Central,No,20.25,3.73,-2.11,53,Male,5,4,9,2025
121403,17634,211225,Grocery,2.87,0.1,1,Wallet,7,East,No,2.58,1.99,-1.78,64,Male,9,3,19,2024
121404,15760,245628,Electronics,257.25,0.1,1,UPI,5,West,No,231.52,8.31,19.47,35,Female,11,2,13,2024
121405,10954,235171,Sports,20.13,0.05,5,COD,3,Central,No,95.62,6.27,22.42,32,Male,8,4,1,2025
121406,13780,238789,Toys,11.95,0.0,1,Credit Card,6,East,No,11.95,3.66,1.12,52,Male,4,5,26,2025
121407,17113,239502,Fashion,55.37,0.0,2,COD,5,West,No,110.74,5.99,32.77,41,Male,1,1,2,2024
121408,12601,212483,Fashion,17.11,0.1,2,Credit Card,4,West,No,30.8,4.76,6.02,40,Male,1,2,17,2024
121409,12977,224837,Sports,23.94,0.0,1,Credit Card,5,East,No,23.94,3.73,3.45,38,Female,11,4,1,2024
121410,15347,202369,Electronics,380.5,0.05,1,Credit Card,6,East,Yes,361.48,8.49,34.89,42,Female,6,0,24,2024
121411,14289,202467,Grocery,24.08,0.1,1,Debit Card,3,Central,No,21.67,4.01,-2.28,53,Female,12,3,28,2023
121412,10529,232241,Electronics,104.47,0.0,1,COD,5,East,Yes,104.47,7.25,5.29,61,Male,8,1,20,2024
121413,12892,242894,Home,318.89,0.0,3,Credit Card,3,North,No,956.67,8.86,259.01,49,Female,1,4,10,2025
121414,11266,213607,Grocery,18.59,0.0,1,Credit Card,5,East,No,18.59,2.32,-0.83,50,Male,12,6,17,2023
121415,17556,234027,Grocery,15.92,0.0,1,Credit Card,6,East,No,15.92,2.38,-1.11,54,Female,1,1,2,2024
121416,17443,245736,Toys,4.54,0.0,5,UPI,5,East,No,22.7,3.89,5.19,42,Male,4,4,18,2025
121417,11473,234822,Toys,54.23,0.0,1,Debit Card,5,East,No,54.23,6.26,15.43,18,Male,9,3,19,2024
121418,14734,216917,Grocery,9.45,0.0,1,UPI,4,West,No,9.45,1.24,-0.48,29,Male,4,6,14,2024
121419,15706,234887,Grocery,11.1,0.1,3,Credit Card,3,North,No,29.97,5.86,-3.46,56,Other,8,3,21,2025
121420,11597,217907,Beauty,20.61,0.05,1,Credit Card,3,North,No,19.58,5.28,3.53,35,Male,1,3,2,2025
121421,12525,243625,Sports,84.47,0.0,2,Credit Card,5,West,Yes,168.94,8.25,42.43,22,Female,4,6,7,2024
121422,16623,243146,Beauty,45.41,0.0,1,UPI,5,North,No,45.41,5.71,14.72,18,Male,12,5,28,2024
121423,16431,219841,Home,23.7,0.1,1,UPI,4,North,No,21.33,5.64,0.33,27,Female,4,2,3,2024
121424,14793,235357,Grocery,9.71,0.0,3,Debit Card,3,North,No,29.13,5.25,-2.92,59,Male,8,2,20,2025
121425,13761,237187,Sports,103.59,0.0,3,Debit Card,3,North,No,310.77,9.17,84.06,47,Male,1,3,25,2024
121426,16141,207092,Toys,4.46,0.05,1,Credit Card,5,West,No,4.24,1.52,0.18,33,Male,4,0,15,2024
121427,15797,239512,Electronics,332.73,0.0,1,Credit Card,6,West,No,332.73,9.69,30.24,31,Female,7,0,22,2024
121428,12742,234708,Beauty,20.44,0.05,4,Debit Card,4,South,No,77.67,6.56,28.39,56,Male,2,6,11,2024
121429,14635,220120,Fashion,17.39,0.0,3,Credit Card,5,East,No,52.17,4.89,13.37,57,Female,6,2,26,2024
121430,14425,249224,Home,49.18,0.0,3,UPI,5,West,No,147.54,8.48,32.83,28,Male,10,0,14,2024
121431,10469,219271,Beauty,5.21,0.0,3,Debit Card,9,East,No,15.63,3.66,3.37,27,Female,1,1,30,2024
121432,13830,246468,Toys,26.04,0.1,4,UPI,6,East,No,93.74,7.21,30.29,25,Female,11,4,3,2023
121433,16992,205357,Electronics,102.18,0.0,3,Debit Card,7,East,No,306.54,7.39,29.39,66,Male,12,2,6,2023
121434,10533,225563,Electronics,555.6,0.15,1,Credit Card,8,East,No,472.26,8.55,48.12,20,Male,8,0,11,2025
121435,16058,201345,Grocery,30.02,0.2,3,Debit Card,3,Central,No,72.05,6.32,-0.56,30,Male,7,5,5,2025
121436,14562,209978,Grocery,4.63,0.0,1,Debit Card,4,South,No,4.63,3.63,-3.26,30,Female,1,4,19,2024
121437,17120,213616,Electronics,148.0,0.0,1,Debit Card,6,West,No,148.0,7.4,10.36,36,Female,7,0,8,2024
121438,14055,209223,Fashion,11.46,0.0,1,Debit Card,4,West,Yes,11.46,3.59,0.42,54,Female,4,3,25,2024
121439,16563,232737,Electronics,302.99,0.05,1,Credit Card,4,South,No,287.84,7.94,26.6,28,Female,8,3,21,2025
121440,13679,209422,Sports,337.46,0.0,1,Credit Card,6,East,No,337.46,8.76,92.48,57,Female,1,6,28,2024
121441,17289,208602,Sports,37.47,0.2,1,Credit Card,8,East,No,29.98,4.88,4.11,48,Female,6,2,18,2025
121442,14087,210497,Beauty,7.27,0.1,1,Credit Card,7,South,No,6.54,3.47,-0.53,26,Female,1,4,24,2025
121443,10761,223597,Sports,101.62,0.0,1,Debit Card,5,West,No,101.62,7.23,23.26,38,Male,7,2,9,2025
121444,15101,247229,Beauty,50.57,0.0,1,UPI,5,South,No,50.57,7.01,15.75,56,Female,2,0,3,2025
121445,10890,203092,Fashion,105.4,0.1,1,Debit Card,4,Central,No,94.86,8.14,25.06,39,Female,3,6,3,2024
121446,12355,202591,Sports,51.67,0.0,1,Debit Card,3,North,No,51.67,6.23,9.27,38,Female,3,6,23,2025
121447,11955,235270,Toys,32.4,0.0,1,Credit Card,4,North,No,32.4,4.34,8.62,39,Female,8,2,20,2025
121448,12971,208853,Toys,19.65,0.05,1,COD,3,North,No,18.67,4.26,3.21,23,Male,9,0,18,2023
121449,16477,225805,Grocery,18.38,0.0,1,Debit Card,5,South,No,18.38,4.58,-3.11,67,Male,4,3,24,2025
121450,15049,219476,Sports,121.09,0.05,1,UPI,5,South,No,115.04,6.71,27.8,33,Male,5,3,22,2025
121451,15539,207061,Electronics,94.39,0.0,1,Debit Card,4,South,No,94.39,6.26,5.07,59,Other,10,6,1,2023
121452,17493,216161,Electronics,193.78,0.0,3,Credit Card,5,West,No,581.34,11.03,58.73,20,Male,12,5,14,2024
121453,17165,201673,Sports,151.61,0.0,2,Credit Card,6,North,No,303.22,9.17,81.8,41,Female,5,4,9,2025
121454,11672,225664,Electronics,513.69,0.0,1,UPI,5,North,No,513.69,9.91,51.73,29,Male,7,0,8,2024
121455,12836,228224,Fashion,11.4,0.05,2,Debit Card,5,West,No,21.66,2.24,5.34,68,Male,7,3,31,2025
121456,14927,230530,Electronics,251.52,0.2,3,Debit Card,5,South,No,603.65,8.53,63.91,42,Female,11,4,24,2023
121457,14939,213354,Grocery,27.76,0.05,1,PayPal,3,Central,No,26.37,4.66,-2.55,32,Female,4,1,15,2025
121458,13644,206002,Fashion,82.1,0.0,2,Credit Card,6,South,Yes,164.2,9.24,48.23,68,Female,7,3,31,2025
121459,12297,242920,Electronics,332.65,0.2,1,Credit Card,5,South,No,266.12,8.58,23.35,22,Female,7,2,2,2025
121460,14061,207308,Grocery,4.04,0.0,2,Credit Card,4,South,No,8.08,2.97,-2.32,19,Female,11,1,19,2024
121461,13166,244405,Beauty,12.61,0.1,1,Credit Card,4,Central,No,11.35,2.98,2.13,63,Female,11,6,10,2024
121462,11319,233267,Electronics,394.61,0.0,1,Wallet,3,Central,No,394.61,9.39,37.96,43,Female,12,2,25,2024
121463,10183,213590,Toys,31.9,0.0,1,Debit Card,6,East,No,31.9,4.79,7.97,52,Male,8,6,31,2025
121464,11283,233093,Electronics,359.07,0.0,1,UPI,4,West,Yes,359.07,8.3,34.79,51,Male,5,1,13,2025
121465,12846,213729,Toys,11.9,0.0,1,Debit Card,7,North,No,11.9,3.25,1.51,22,Female,1,6,5,2025
121466,15786,229224,Beauty,24.06,0.0,1,UPI,3,North,No,24.06,6.34,4.49,45,Male,10,4,25,2024
121467,12233,200887,Electronics,51.24,0.05,1,UPI,7,West,No,48.68,6.27,-0.43,41,Male,11,2,13,2024
121468,14088,241955,Sports,140.82,0.0,1,Wallet,4,South,No,140.82,6.79,35.46,18,Female,1,3,11,2024
121469,11432,236441,Home,254.6,0.05,1,Credit Card,4,South,No,241.87,7.51,60.21,51,Female,1,0,15,2024
121470,13140,211232,Beauty,4.16,0.0,2,UPI,6,Central,No,8.32,2.4,1.34,41,Male,9,1,12,2023
121471,16981,240703,Toys,12.03,0.0,2,Debit Card,5,East,No,24.06,4.97,4.65,63,Male,11,3,16,2023
121472,11796,233696,Fashion,97.87,0.1,1,PayPal,3,North,No,88.08,7.49,23.34,58,Female,4,3,25,2024
121473,14722,204403,Home,129.7,0.05,1,Debit Card,4,Central,No,123.21,8.36,26.14,60,Female,4,4,18,2025
121474,17002,214992,Grocery,9.7,0.0,1,Credit Card,4,North,No,9.7,2.08,-1.3,35,Female,4,6,27,2025
121475,12055,242882,Home,21.99,0.05,1,Credit Card,5,South,No,20.89,5.3,0.55,52,Female,3,6,31,2024
121476,13336,207990,Beauty,35.74,0.0,1,Credit Card,5,North,Yes,35.74,5.56,10.52,18,Male,6,2,4,2025
121477,10782,244215,Fashion,62.47,0.0,1,Debit Card,4,South,No,62.47,5.39,16.47,50,Female,9,0,8,2025
121478,11507,217008,Home,127.31,0.15,1,Credit Card,5,East,No,108.21,8.47,21.83,26,Female,10,1,15,2024
121479,15880,231010,Home,18.21,0.2,1,Credit Card,4,South,No,14.57,6.04,-1.96,18,Male,6,3,19,2025
121480,17784,204344,Fashion,55.61,0.0,2,Credit Card,3,Central,Yes,111.22,7.37,31.56,37,Male,9,0,18,2023
121481,14870,246522,Fashion,7.61,0.05,1,Debit Card,5,West,No,7.23,4.36,-1.83,23,Female,3,1,18,2025
121482,15855,221083,Beauty,45.31,0.0,1,PayPal,3,Central,No,45.31,5.63,14.76,69,Female,7,2,30,2025
121483,15959,224634,Fashion,105.04,0.15,1,Debit Card,5,South,No,89.28,5.29,25.96,39,Male,10,4,4,2024
121484,15102,205116,Beauty,21.54,0.0,1,Credit Card,4,North,No,21.54,1.92,7.77,47,Other,3,0,10,2025
121485,17538,239005,Sports,195.53,0.15,1,Debit Card,5,West,No,166.2,8.21,41.65,24,Female,2,4,14,2025
121486,13854,242237,Fashion,30.18,0.0,1,COD,5,West,No,30.18,5.85,4.71,19,Male,7,4,4,2025
121487,10676,241646,Sports,43.68,0.0,3,UPI,4,South,No,131.04,7.83,31.48,36,Male,9,4,13,2024
121488,17250,224011,Fashion,37.54,0.3,1,UPI,4,South,No,26.28,5.47,3.73,18,Female,5,4,31,2024
121489,11830,204610,Grocery,11.77,0.0,3,Debit Card,5,South,No,35.31,6.28,-3.46,52,Male,2,4,28,2025
121490,17813,249684,Grocery,20.15,0.05,1,Credit Card,3,North,No,19.14,3.08,-1.55,45,Female,5,0,6,2024
121491,14090,237265,Toys,20.12,0.0,2,COD,4,North,No,40.24,5.34,10.76,25,Female,3,3,28,2024
121492,14306,203852,Fashion,100.23,0.0,1,Credit Card,5,North,No,100.23,7.73,27.35,61,Female,11,2,6,2024
121493,15432,231686,Grocery,37.16,0.1,2,Credit Card,4,West,Yes,66.89,6.59,-1.24,21,Male,11,5,4,2023
121494,15723,219788,Grocery,10.72,0.0,1,Credit Card,5,West,No,10.72,4.87,-4.01,60,Female,11,0,25,2024
121495,11360,235536,Home,176.52,0.0,1,UPI,3,North,No,176.52,7.97,41.46,67,Female,10,4,25,2024
121496,14585,219039,Beauty,19.09,0.1,1,Credit Card,5,West,No,17.18,3.27,4.46,27,Male,11,5,2,2024
121497,15522,234908,Electronics,818.67,0.05,4,Credit Card,4,South,No,3110.95,10.4,362.91,25,Male,5,0,6,2024
121498,12686,207724,Electronics,60.08,0.05,1,Credit Card,4,West,No,57.08,4.53,2.32,41,Male,12,4,13,2024
121499,10190,249725,Home,176.95,0.0,1,COD,5,West,No,176.95,9.41,40.14,60,Male,3,6,17,2024
121500,16814,246026,Beauty,19.8,0.0,1,Credit Card,5,South,No,19.8,4.91,4.0,44,Male,11,1,26,2024
121501,10842,209997,Fashion,8.1,0.0,1,Credit Card,7,North,No,8.1,4.22,-1.39,18,Male,8,4,2,2024
121502,10334,249588,Electronics,494.99,0.0,1,Credit Card,5,West,No,494.99,9.32,50.08,69,Male,5,0,19,2025
121503,17689,210695,Toys,11.81,0.05,2,Debit Card,5,South,No,22.44,4.23,4.75,67,Female,7,6,14,2024
121504,15738,243422,Home,108.63,0.1,2,Credit Card,3,Central,No,195.53,8.9,45.85,56,Male,1,0,29,2024
121505,11110,203589,Sports,132.68,0.0,2,PayPal,5,East,No,265.36,7.51,72.1,40,Male,8,3,1,2024
121506,10578,201398,Sports,38.56,0.2,1,Credit Card,3,North,No,30.85,6.34,2.92,30,Female,8,4,30,2024
121507,10061,242514,Beauty,11.33,0.0,1,UPI,6,Central,No,11.33,2.39,2.71,20,Female,3,0,4,2024
121508,10386,207691,Electronics,193.35,0.0,1,UPI,5,South,No,193.35,8.79,14.41,56,Male,6,4,21,2024
121509,11169,248500,Beauty,36.73,0.0,1,Credit Card,6,North,No,36.73,6.61,9.92,27,Female,6,5,1,2024
121510,12200,210943,Fashion,202.02,0.0,2,Credit Card,7,East,No,404.04,9.95,131.46,22,Female,12,6,29,2024
121511,14714,213926,Toys,10.87,0.2,3,Credit Card,4,North,Yes,26.09,4.58,5.86,43,Male,6,4,27,2025
121512,11683,245817,Fashion,51.4,0.0,2,Debit Card,5,East,No,102.8,7.65,28.33,52,Male,4,3,4,2024
121513,16841,212113,Fashion,24.26,0.0,1,PayPal,5,West,No,24.26,6.24,2.25,51,Female,10,6,29,2023
121514,17516,230134,Home,285.69,0.0,1,Credit Card,5,South,No,285.69,8.03,71.96,29,Female,9,6,1,2024
121515,15973,203266,Sports,279.55,0.0,2,Debit Card,6,West,Yes,559.1,8.85,158.88,66,Female,11,6,24,2024
121516,16321,206408,Sports,30.68,0.2,3,COD,5,South,No,73.63,7.4,14.69,30,Female,12,3,28,2023
121517,16990,214842,Fashion,57.19,0.0,1,COD,5,East,Yes,57.19,6.68,13.34,64,Male,1,4,19,2024
121518,10486,211136,Home,321.25,0.0,2,Credit Card,5,Central,No,642.5,9.84,170.06,31,Male,7,5,12,2025
121519,17945,203497,Fashion,36.68,0.05,1,PayPal,5,West,Yes,34.85,4.1,8.1,51,Female,2,0,10,2025
121520,13732,221340,Toys,10.03,0.0,1,Credit Card,5,North,No,10.03,2.23,1.78,18,Female,8,6,4,2024
121521,17414,234742,Fashion,121.07,0.0,2,Credit Card,8,East,Yes,242.14,8.09,76.66,62,Female,11,4,22,2024
121522,15373,231408,Toys,7.87,0.0,2,Debit Card,6,East,No,15.74,4.15,2.15,69,Male,3,5,29,2025
121523,16643,241826,Grocery,4.06,0.0,2,UPI,4,South,No,8.12,4.49,-3.84,18,Male,12,4,15,2023
121524,10540,229794,Grocery,28.98,0.05,1,Debit Card,4,West,No,27.53,4.93,-2.73,25,Male,12,6,31,2023
121525,17519,209245,Toys,21.75,0.1,1,COD,6,South,No,19.58,4.23,3.6,45,Female,9,4,5,2025
121526,15631,238178,Fashion,15.06,0.0,1,Debit Card,5,West,No,15.06,3.92,1.35,37,Male,2,3,6,2025
121527,17945,224126,Home,145.57,0.05,1,UPI,6,South,No,138.29,9.57,29.15,57,Other,1,0,6,2025
121528,12060,202534,Electronics,728.99,0.1,1,UPI,4,West,No,656.09,8.49,70.24,23,Female,8,3,28,2025
121529,17726,247018,Electronics,80.4,0.3,1,Debit Card,4,South,No,56.28,6.53,0.22,32,Male,5,0,20,2024
121530,14246,235985,Electronics,146.41,0.15,1,Debit Card,5,East,No,124.45,7.69,7.24,64,Female,11,6,24,2024
121531,15169,218719,Sports,101.14,0.05,1,PayPal,5,East,No,96.08,5.36,23.46,55,Female,11,2,15,2023
121532,11238,223713,Beauty,5.99,0.2,5,UPI,4,South,No,23.96,6.85,3.93,66,Male,1,4,31,2025
121533,10990,245982,Grocery,32.06,0.2,1,UPI,3,North,No,25.65,5.79,-3.74,44,Male,10,5,19,2024
121534,16787,218541,Home,128.35,0.0,1,Credit Card,8,East,No,128.35,7.24,28.7,52,Other,5,4,23,2025
121535,14467,214176,Sports,96.48,0.05,1,Credit Card,4,North,No,91.66,6.67,20.83,40,Other,3,4,7,2025
121536,15232,219075,Home,17.57,0.05,1,Credit Card,5,South,No,16.69,4.65,0.02,65,Female,2,1,6,2024
121537,12299,219726,Toys,12.76,0.05,2,UPI,4,Central,No,24.24,4.62,5.08,54,Other,9,1,10,2024
121538,17508,201555,Grocery,3.85,0.2,1,Debit Card,4,North,No,3.08,3.25,-3.0,57,Female,12,2,20,2023
121539,16196,216659,Home,227.65,0.0,2,Debit Card,3,North,No,455.3,7.56,119.92,38,Female,2,3,6,2025
121540,15249,230966,Electronics,183.14,0.0,1,Credit Card,4,North,No,183.14,8.18,13.8,31,Male,11,2,20,2024
121541,13907,225923,Electronics,217.66,0.0,1,Credit Card,7,South,No,217.66,7.46,18.66,53,Female,11,6,24,2024
121542,14288,203089,Sports,110.64,0.0,2,UPI,4,Central,No,221.28,6.59,59.79,58,Male,5,3,1,2025
121543,16734,214743,Fashion,67.14,0.0,1,Debit Card,4,West,No,67.14,5.42,18.08,60,Female,3,4,7,2025
121544,11080,207578,Toys,32.69,0.0,1,PayPal,7,West,No,32.69,3.87,9.21,52,Female,2,2,12,2025
121545,16240,234940,Sports,28.9,0.05,4,Debit Card,5,Central,No,109.82,8.44,24.51,41,Female,1,2,24,2024
121546,10197,227967,Sports,39.95,0.1,1,COD,4,South,No,35.96,4.98,5.81,35,Female,1,5,6,2024
121547,17814,249304,Toys,3.91,0.0,2,COD,4,Central,No,7.82,3.22,-0.09,65,Male,7,2,17,2024
121548,12194,223185,Sports,200.87,0.1,2,Debit Card,5,North,No,361.57,9.43,99.04,33,Female,10,3,24,2024
121549,17851,240492,Beauty,12.28,0.0,1,COD,4,West,No,12.28,4.07,1.46,43,Female,4,1,8,2025
121550,11598,243027,Electronics,93.82,0.0,2,Wallet,6,West,No,187.64,8.61,13.91,66,Female,11,2,20,2024
121551,11600,234594,Home,59.12,0.0,1,Credit Card,4,West,No,59.12,3.47,13.08,60,Female,2,4,21,2025
121552,17462,221893,Beauty,4.44,0.05,2,Wallet,6,Central,No,8.44,3.77,0.03,37,Other,12,3,19,2024
121553,16866,217754,Grocery,24.85,0.05,2,PayPal,5,South,No,47.22,5.86,-2.08,57,Male,3,0,10,2025
121554,13692,244507,Sports,43.27,0.05,1,UPI,6,East,No,41.11,4.71,7.62,63,Male,4,5,26,2025
121555,13865,205322,Beauty,13.56,0.2,3,COD,7,South,No,32.54,5.56,9.08,18,Male,11,0,25,2024
121556,10683,221512,Beauty,72.07,0.0,1,PayPal,5,East,No,72.07,6.21,26.22,30,Male,3,1,4,2025
121557,13083,205811,Electronics,118.22,0.15,1,COD,4,Central,No,100.49,5.41,6.65,53,Male,10,2,4,2023
121558,13989,234459,Home,40.04,0.1,1,Credit Card,3,North,No,36.04,3.55,6.54,66,Female,1,4,12,2024
121559,10332,239442,Electronics,317.16,0.2,1,Debit Card,6,East,No,253.73,5.55,24.9,38,Male,11,1,5,2024
121560,15339,226726,Electronics,1215.27,0.0,1,Debit Card,3,North,No,1215.27,10.9,134.93,65,Other,1,1,14,2025
121561,15517,210836,Fashion,118.79,0.0,1,Credit Card,4,South,No,118.79,6.7,34.88,40,Male,8,0,12,2024
121562,15461,236158,Sports,98.37,0.3,1,Credit Card,7,East,No,68.86,7.4,13.26,32,Male,8,1,19,2025
121563,15917,243241,Toys,34.89,0.0,1,Credit Card,6,South,No,34.89,7.74,6.22,31,Male,4,6,21,2024
121564,16655,209862,Toys,15.15,0.0,4,Debit Card,6,East,No,60.6,8.0,16.24,49,Male,3,3,21,2024
121565,16315,232804,Fashion,33.04,0.1,1,UPI,4,West,No,29.74,5.6,4.81,20,Male,10,0,23,2023
121566,15587,244376,Electronics,216.27,0.0,1,Wallet,5,West,No,216.27,7.5,18.45,65,Male,9,0,16,2024
121567,11771,218011,Home,89.8,0.05,1,Wallet,3,North,No,85.31,6.02,17.87,28,Male,5,4,23,2025
121568,16106,235107,Fashion,65.34,0.0,1,Debit Card,6,West,No,65.34,5.77,17.1,66,Female,3,3,7,2024
121569,17333,222544,Home,236.86,0.05,1,UPI,4,North,No,225.02,7.81,55.2,50,Female,11,6,24,2024
121570,17866,214425,Beauty,24.02,0.05,1,Debit Card,3,Central,No,22.82,5.49,4.78,56,Male,3,0,10,2025
121571,17337,234139,Electronics,710.45,0.0,3,Credit Card,4,South,No,2131.35,12.35,243.41,47,Male,10,2,16,2024
121572,16707,233444,Home,144.05,0.1,1,COD,5,East,No,129.65,7.79,28.51,33,Female,4,1,23,2024
121573,16655,205072,Beauty,42.77,0.0,1,Debit Card,4,South,No,42.77,4.35,14.9,67,Male,6,4,6,2025
121574,17998,200252,Home,164.04,0.0,1,Debit Card,7,East,No,164.04,5.93,40.0,51,Male,8,6,10,2025
121575,15308,235632,Sports,156.15,0.05,1,UPI,4,North,No,148.34,6.7,37.8,64,Female,4,6,14,2024
121576,15239,210208,Fashion,5.95,0.2,1,UPI,4,Central,No,4.76,2.46,-0.79,25,Male,10,4,18,2024
121577,14200,218615,Electronics,706.2,0.0,2,UPI,3,Central,No,1412.4,10.78,158.71,50,Female,6,4,13,2025
121578,12721,217144,Fashion,111.74,0.0,3,UPI,4,North,No,335.22,9.2,108.13,28,Male,7,5,19,2025
121579,10806,219670,Electronics,648.26,0.1,1,UPI,3,North,No,583.43,7.58,62.43,35,Female,2,0,24,2025
121580,11064,239069,Fashion,69.4,0.05,1,Debit Card,5,South,No,65.93,4.83,18.25,26,Male,6,4,21,2024
121581,10888,223218,Electronics,553.4,0.2,1,Credit Card,4,South,No,442.72,8.06,45.07,57,Female,10,6,8,2023
121582,12923,233160,Home,36.33,0.0,5,Debit Card,3,Central,No,181.65,7.29,43.57,58,Male,1,6,26,2025
121583,16820,211283,Sports,14.8,0.1,4,Wallet,5,Central,No,53.28,6.82,9.16,44,Female,3,4,29,2024
121584,10320,244502,Fashion,21.82,0.0,2,Credit Card,5,North,No,43.64,8.02,7.25,48,Female,7,2,23,2025
121585,13957,225006,Electronics,239.86,0.15,1,COD,4,North,No,203.88,7.12,17.35,24,Female,1,2,3,2024
121586,12382,233764,Beauty,10.74,0.1,3,UPI,4,South,No,29.0,5.25,7.8,24,Male,3,5,8,2025
121587,13231,239916,Sports,211.13,0.0,1,Credit Card,4,North,No,211.13,6.94,56.4,33,Female,9,3,21,2023
